Cd_Exercicio,Administracao,Cd_Orgao,Sigla_Orgao,papa,Cd_Despesa,Vl_Orcado_Ano,Vl_Reduzido,Vl_Congelado,Disponivel,Vl_Liquidado,Vl_Pago
2022,Direta,23,SMIT      ,Atividades,44905200,501000,500000,500000,"184675,36",0,0
2022,Direta,23,SMIT      ,Pessoal,31901100,15322981,800000,0,14522981,"9935090,26","9935090,26"
2022,Direta,23,SMIT      ,Pessoal,31909600,440000,0,0,440000,"291661,92","259069,67"
2022,Direta,23,SMIT      ,Atividades,33503900,1338074,0,0,1838074,"245017,49","245017,49"
2022,Direta,23,SMIT      ,Atividades,33504800,273209,0,0,273209,"16892,69","16892,69"
2022,Direta,23,SMIT      ,Atividades,33900800,1000,0,0,1000,"508,23","508,23"
2022,Direta,23,SMIT      ,Atividades,33901300,1000,0,0,1000,0,0
2022,Direta,23,SMIT      ,Atividades,33901400,50000,0,0,162648,"131401,64",62648
2022,Direta,23,SMIT      ,Atividades,33903000,100000,0,0,100000,"9638,45","9638,45"
2022,Direta,23,SMIT      ,Atividades,33903300,385862,"2697,75",0,"383164,25","136654,99","123153,57"
2022,Direta,23,SMIT      ,Atividades,33903400,444308,0,0,444308,"325731,77","315102,47"
2022,Direta,23,SMIT      ,Atividades,33903600,2000,0,0,2000,0,0
2022,Direta,23,SMIT      ,Atividades,33903700,160529,0,0,160529,"109881,84","96566,97"
2022,Direta,23,SMIT      ,Atividades,33903900,3311957,"112714,89",0,"3199242,11","1974858,39","1925778,16"
2022,Direta,23,SMIT      ,Aux�lios,33904600,1597066,0,0,1597066,"1512125,76","1512125,76"
2022,Direta,23,SMIT      ,Atividades,33904700,1000,0,0,1000,"548,95","548,95"
2022,Direta,23,SMIT      ,Aux�lios,33904900,533568,0,0,533568,"83467,41","83467,41"
2022,Direta,23,SMIT      ,Atividades,33909200,0,0,0,"861,75","819,52","819,52"
2022,Direta,23,SMIT      ,Atividades,33909300,0,0,0,"1902,89",1836,1836
2022,Direta,23,SMIT      ,Atividades,44905100,1000,0,0,1000,0,0
2022,Direta,23,SMIT      ,Atividades,44905200,1000,0,0,1000,"651,02",0
2022,Direta,23,SMIT      ,Projetos,44904000,120000,0,0,120000,0,0
2022,Direta,23,SMIT      ,Atividades,33903000,244354,0,0,244354,0,0
2022,Direta,23,SMIT      ,Atividades,33903900,600000,0,0,600000,"74127,52","74127,52"
2022,Direta,23,SMIT      ,Atividades,33904000,9625000,1264574,0,8360426,0,0
2022,Direta,23,SMIT      ,Atividades,33503900,5532568,1520981,0,"4433257,48","3362593,62","2605206,79"
2022,Direta,23,SMIT      ,Atividades,33903000,1000,0,0,1000,0,0
2022,Direta,23,SMIT      ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,23,SMIT      ,Atividades,33904000,1000,0,0,1000,0,0
2022,Direta,23,SMIT      ,Atividades,44905100,1001000,1000000,1000000,1000,0,0
2022,Direta,23,SMIT      ,Atividades,44905200,1000,0,0,62664,0,0
2022,Direta,23,SMIT      ,Atividades,33904000,11131295,"1335012,36",0,"16796282,64","6301945,02","5608254,82"
2022,Direta,23,SMIT      ,Atividades,33903900,55815637,6710267,0,109166643,"58109503,06","50549068,78"
2022,Direta,23,SMIT      ,Atividades,33904000,1000,0,0,1000,0,0
2022,Direta,23,SMIT      ,Atividades,33678200,1000,0,0,1000,0,0
2022,Direta,23,SMIT      ,Atividades,33503900,312500,0,0,312500,0,0
2022,Direta,23,SMIT      ,Atividades,33903100,1000,0,0,1000,0,0
2022,Direta,23,SMIT      ,Atividades,33903200,1000,0,0,1000,0,0
2022,Direta,23,SMIT      ,Atividades,33903500,1000,0,0,1000,0,0
2022,Direta,23,SMIT      ,Atividades,33903600,1000,0,0,1000,0,0
2022,Direta,23,SMIT      ,Atividades,33903900,201000,200000,200000,1000,0,0
2022,Direta,23,SMIT      ,Atividades,33904700,1000,0,0,1000,0,0
2022,Direta,23,SMIT      ,Atividades,33503900,316466,0,0,316466,0,0
2022,Direta,23,SMIT      ,Atividades,33903200,1000,0,0,1000,0,0
2022,Direta,23,SMIT      ,Atividades,33903500,1000,0,0,1000,0,0
2022,Direta,23,SMIT      ,Atividades,33903600,1000,0,0,1000,0,0
2022,Direta,23,SMIT      ,Atividades,33903900,952500,0,0,952500,114540,114540
2022,Direta,23,SMIT      ,Atividades,33904700,1000,0,0,1000,0,0
2022,Direta,23,SMIT      ,Atividades,33503900,300000,0,0,300000,0,0
2022,Direta,24,SMADS     ,Projetos,44903900,1000,0,0,1000,0,0
2022,Direta,24,SMADS     ,Pessoal,31901100,84212054,0,0,84212054,"64957462,18","64957462,18"
2022,Direta,24,SMADS     ,Pessoal,31909600,249960,0,0,249960,"64656,11","64656,11"
2022,Direta,24,SMADS     ,Atividades,33503900,2570658,0,0,2570658,"590697,31","590697,31"
2022,Direta,24,SMADS     ,Atividades,33504800,509687,0,0,509687,"108687,52","108687,52"
2022,Direta,24,SMADS     ,Atividades,33900800,1000,0,0,1000,"903,52","903,52"
2022,Direta,24,SMADS     ,Atividades,33901400,12000,0,0,62000,"41760,93","41760,93"
2022,Direta,24,SMADS     ,Atividades,33903000,492166,0,0,492166,"232120,18","198667,38"
2022,Direta,24,SMADS     ,Atividades,33903300,633260,0,0,633260,"147163,02","142409,65"
2022,Direta,24,SMADS     ,Atividades,33903700,2049435,0,0,2049435,"1469015,3","1469015,3"
2022,Direta,24,SMADS     ,Atividades,33903900,11961928,"10337,69",0,"18250670,75","5824508,64","5462354,03"
2022,Direta,24,SMADS     ,Aux�lios,33904600,7895911,0,0,7895911,"6296279,34","6296279,34"
2022,Direta,24,SMADS     ,Atividades,33904700,112344,0,0,112344,"107500,53","107500,53"
2022,Direta,24,SMADS     ,Aux�lios,33904900,872542,0,0,872542,"318837,76","318837,76"
2022,Direta,24,SMADS     ,Atividades,33909200,0,0,0,0,0,0
2022,Direta,24,SMADS     ,Atividades,33909300,0,0,0,"10337,69","10337,69","10337,69"
2022,Direta,24,SMADS     ,Atividades,44905200,200000,50000,0,150000,1800,1800
2022,Direta,24,SMADS     ,Projetos,44904000,1000,0,0,1000,0,0
2022,Direta,24,SMADS     ,Atividades,33903000,1000,0,0,1000,0,0
2022,Direta,24,SMADS     ,Atividades,33904000,872779,0,0,872779,"404613,25","404613,25"
2022,Direta,24,SMADS     ,Atividades,44904000,1000,0,0,1000,0,0
2022,Direta,24,SMADS     ,Atividades,44905200,1000,0,0,1000,0,0
2022,Direta,24,SMADS     ,Atividades,33904000,117576,0,0,117576,0,0
2022,Direta,24,SMADS     ,Projetos,33903900,500000,0,500000,0,0,0
2022,Direta,25,SMC       ,Pessoal,31901100,80927843,0,0,80927843,"58902412,38","58902412,38"
2022,Direta,25,SMC       ,Pessoal,31911300,0,0,0,0,0,0
2022,Direta,25,SMC       ,Atividades,33503900,1643284,0,0,1643284,"684842,49","683047,49"
2022,Direta,25,SMC       ,Atividades,33504800,369785,0,0,369785,"115084,81","114812,01"
2022,Direta,25,SMC       ,Atividades,33900800,10000,0,0,10000,"785,38","785,38"
2022,Direta,25,SMC       ,Atividades,33901400,15000,0,0,45000,"20454,41","20454,41"
2022,Direta,25,SMC       ,Atividades,33903000,4587,0,0,504587,"66698,51","66698,51"
2022,Direta,25,SMC       ,Atividades,33903300,553547,0,0,553547,"227809,66","203844,08"
2022,Direta,25,SMC       ,Atividades,33903900,9527707,"2624473,17",0,"6903233,83","3710483,94","3562439,81"
2022,Direta,25,SMC       ,Aux�lios,33904600,11846529,0,0,11846529,"8357667,92","8357667,92"
2022,Direta,25,SMC       ,Atividades,33904700,226225,0,0,226225,"195076,24","152853,53"
2022,Direta,25,SMC       ,Aux�lios,33904900,2000000,0,0,2000000,"408658,37","408658,37"
2022,Direta,25,SMC       ,Atividades,33909200,0,0,0,"42485,6","42485,6","20880,81"
2022,Direta,25,SMC       ,Atividades,44905200,250000,0,0,250000,"19217,79","7247,8"
2022,Direta,25,SMC       ,Projetos,44904000,2984000,2000000,0,984000,0,0
2022,Direta,25,SMC       ,Atividades,33903000,100000,0,0,225950,"25798,58","25798,58"
2022,Direta,25,SMC       ,Atividades,33904000,2842986,0,0,"5819365,19","1710105,09","1565637,7"
2022,Direta,25,SMC       ,Atividades,44905200,2000000,0,0,"2446811,23",361066,58134
2022,Direta,25,SMC       ,Atividades,33904000,12327327,"1516952,04",0,"10791781,73","4717907,06","4162394,88"
2022,Direta,25,SMC       ,Atividades,33909200,0,0,0,"16952,04","16952,04","16952,04"
2022,Direta,25,SMC       ,Projetos,44905100,10000,0,0,10000,0,0
2022,Direta,25,SMC       ,Projetos,44905100,0,0,0,"1186394,75",0,0
2022,Direta,25,SMC       ,Projetos,33903100,0,0,0,0,0,0
2022,Direta,25,SMC       ,Projetos,44903100,0,0,0,0,0,0
2022,Direta,25,SMC       ,Projetos,44903900,0,0,0,1000,0,0
2022,Direta,25,SMC       ,Projetos,44905100,1000,0,0,301000,0,0
2022,Direta,25,SMC       ,Projetos,44905100,19240000,0,19240000,0,0,0
2022,Direta,25,SMC       ,Projetos,44906100,1000,0,0,326000,0,0
2022,Direta,25,SMC       ,Projetos,44906100,0,0,0,0,0,0
2022,Direta,25,SMC       ,Projetos,44903900,1000,0,0,27000,0,0
2022,Direta,25,SMC       ,Projetos,44905100,1000,0,0,"30567,06",0,0
2022,Direta,25,SMC       ,Projetos,44905100,15559000,0,15559000,0,0,0
2022,Direta,25,SMC       ,Projetos,44905100,127037,127037,127037,0,0,0
2022,Direta,25,SMC       ,Projetos,44909300,0,0,0,"142835,68","142835,68","142835,68"
2022,Direta,25,SMC       ,Projetos,44916100,0,0,0,7287000,0,0
2022,Direta,25,SMC       ,Atividades,33901400,7000,0,0,7000,0,0
2022,Direta,25,SMC       ,Atividades,33903000,1000,0,0,1000,"198,67",0
2022,Direta,25,SMC       ,Atividades,33903900,600000,"59567,06",0,"540432,94","104566,31","93316,31"
2022,Direta,25,SMC       ,Atividades,33909200,0,0,0,0,0,0
2022,Direta,25,SMC       ,Atividades,44905200,1000,0,0,1000,750,750
2022,Direta,25,SMC       ,Atividades,33903100,0,0,0,180000,0,0
2022,Direta,25,SMC       ,Atividades,33903600,342000,0,0,362000,3900,1900
2022,Direta,25,SMC       ,Atividades,33903900,2300000,400000,0,"2915449,24",1266205,1263205
2022,Direta,25,SMC       ,Atividades,33904700,68400,0,0,72400,380,380
2022,Direta,25,SMC       ,Atividades,33903100,10000,10000,0,10000,0,0
2022,Direta,25,SMC       ,Atividades,33903600,20119,10000,0,10119,0,0
2022,Direta,25,SMC       ,Atividades,33903900,450000,450000,0,0,0,0
2022,Direta,25,SMC       ,Atividades,33904700,4024,0,0,4024,0,0
2022,Direta,25,SMC       ,Atividades,33903000,1000,0,0,1000,0,0
2022,Direta,25,SMC       ,Atividades,33903600,5000,0,0,5000,0,0
2022,Direta,25,SMC       ,Atividades,33903900,2500000,"1633704,64",0,"866295,36",990,990
2022,Direta,25,SMC       ,Atividades,33904700,1000,0,0,1000,0,0
2022,Direta,25,SMC       ,Atividades,44905200,1000,0,0,1000,0,0
2022,Direta,25,SMC       ,Atividades,33503900,141247,0,0,141247,0,0
2022,Direta,25,SMC       ,Atividades,33903000,120000,0,0,120000,0,0
2022,Direta,25,SMC       ,Atividades,33903100,35000,0,0,35000,0,0
2022,Direta,25,SMC       ,Atividades,33903600,517400,0,0,517400,139000,134500
2022,Direta,25,SMC       ,Atividades,33903900,3012500,626000,0,2386500,850200,564200
2022,Direta,25,SMC       ,Atividades,33904700,103408,0,0,103408,24700,24700
2022,Direta,25,SMC       ,Atividades,44905200,1000,0,0,1000,0,0
2022,Direta,25,SMC       ,Atividades,33901400,5000,5000,0,0,0,0
2022,Direta,25,SMC       ,Atividades,33903000,250000,208322,0,41678,"3401,32","2240,6"
2022,Direta,25,SMC       ,Atividades,33903600,0,0,0,57750,0,0
2022,Direta,25,SMC       ,Atividades,33903900,3107813,64000,0,"3063781,77","1475118,31","1357102,17"
2022,Direta,25,SMC       ,Atividades,33904700,0,0,0,11550,0,0
2022,Direta,25,SMC       ,Atividades,44905200,24740,0,0,453032,0,0
2022,Direta,25,SMC       ,Atividades,33901400,5000,0,0,5000,"4280,16",0
2022,Direta,25,SMC       ,Atividades,33903000,612000,"356744,6",0,"255255,4","19727,35","19213,35"
2022,Direta,25,SMC       ,Atividades,33903900,14567933,775811,0,13792122,"9155545,82","8214624,69"
2022,Direta,25,SMC       ,Atividades,44905200,358000,229000,0,129000,49960,37710
2022,Direta,25,SMC       ,Projetos,33903900,1000,0,0,1000,0,0
2022,Direta,25,SMC       ,Atividades,33903600,880000,0,0,880000,209992,149992
2022,Direta,25,SMC       ,Atividades,33903900,1001000,0,0,1001000,0,0
2022,Direta,25,SMC       ,Atividades,33904700,6000,0,0,6000,0,0
2022,Direta,25,SMC       ,Atividades,33901400,7000,0,0,7000,"3984,72",0
2022,Direta,25,SMC       ,Atividades,33903000,101508,0,0,101508,18507,"18393,02"
2022,Direta,25,SMC       ,Atividades,33903300,7000,0,0,7000,0,0
2022,Direta,25,SMC       ,Atividades,33903900,13926764,"1820889,13",0,"12105874,87","6665949,73","6284818,2"
2022,Direta,25,SMC       ,Atividades,33909200,0,0,0,"889,13","889,13","889,13"
2022,Direta,25,SMC       ,Atividades,44905200,550000,0,0,870000,0,0
2022,Direta,25,SMC       ,Atividades,33903600,350000,0,0,90000,34900,29900
2022,Direta,25,SMC       ,Atividades,33903900,1216000,0,0,1216000,"680675,17","612875,17"
2022,Direta,25,SMC       ,Atividades,33904700,70000,0,0,70000,5980,5980
2022,Direta,25,SMC       ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,25,SMC       ,Atividades,33903000,450000,0,0,1450000,"223822,85","223052,85"
2022,Direta,25,SMC       ,Atividades,33903900,13088637,1000000,0,12088637,"7060966,59","6539077,3"
2022,Direta,25,SMC       ,Atividades,33909200,0,0,0,"103,77","103,77","103,77"
2022,Direta,25,SMC       ,Atividades,44905200,1000,0,0,1000,0,0
2022,Direta,25,SMC       ,Atividades,33903000,490558,0,0,490558,"16951,92","13954,28"
2022,Direta,25,SMC       ,Atividades,33903900,24894106,"1266895,95",0,"25127210,05","13870713,85","13491806,09"
2022,Direta,25,SMC       ,Atividades,33909200,0,0,0,0,0,0
2022,Direta,25,SMC       ,Atividades,44905200,690000,0,0,690000,0,0
2022,Direta,25,SMC       ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,25,SMC       ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,25,SMC       ,Atividades,33903900,1000000,0,0,1000000,100000,0
2022,Direta,25,SMC       ,Projetos,33903900,601000,601000,600000,0,0,0
2022,Direta,25,SMC       ,Projetos,33909300,0,0,0,"327249,27",0,0
2022,Direta,25,SMC       ,Atividades,33903100,265000,0,0,265000,0,0
2022,Direta,25,SMC       ,Atividades,33903600,9500000,0,0,11110000,"7121428,53",74000
2022,Direta,25,SMC       ,Atividades,33903900,200000,0,0,200000,0,0
2022,Direta,25,SMC       ,Atividades,33904700,19200,0,0,19200,12800,12800
2022,Direta,25,SMC       ,Atividades,33903000,365191,0,0,"781370,99","69556,71","65788,57"
2022,Direta,25,SMC       ,Atividades,33903600,442446,0,0,442446,"349250,11","349250,11"
2022,Direta,25,SMC       ,Atividades,33903900,17635503,"5387909,18",0,"12252593,82","6924677,35","6917867,8"
2022,Direta,25,SMC       ,Atividades,33904700,15340,0,0,15340,0,0
2022,Direta,25,SMC       ,Atividades,44905200,300000,300000,0,45000,0,0
2022,Direta,25,SMC       ,Projetos,44905100,6000,0,0,6000,0,0
2022,Direta,25,SMC       ,Projetos,44905100,0,559148,0,0,0,0
2022,Direta,25,SMC       ,Projetos,44909300,0,0,0,"637349,89","630583,35",0
2022,Direta,25,SMC       ,Projetos,44905100,1000000,0,1000000,0,0,0
2022,Direta,25,SMC       ,Projetos,44905100,1000,0,1000,0,0,0
2022,Direta,25,SMC       ,Projetos,44903900,1000,0,0,1000,0,0
2022,Direta,25,SMC       ,Projetos,44905100,1000,0,0,176500,0,0
2022,Direta,25,SMC       ,Projetos,44905100,33200000,0,33200000,0,0,0
2022,Direta,25,SMC       ,Projetos,44905100,1024071,"977890,89","1102272,89",0,0,0
2022,Direta,25,SMC       ,Projetos,33903900,1000,0,0,1000,0,0
2022,Direta,25,SMC       ,Atividades,33903600,80000,0,0,80000,0,0
2022,Direta,25,SMC       ,Atividades,33903900,130000,20500000,90000,5495600,4955600,4955600
2022,Direta,25,SMC       ,Atividades,33904700,16000,0,0,16000,0,0
2022,Direta,25,SMC       ,Atividades,33904800,1000,0,0,1000,0,0
2022,Direta,25,SMC       ,Atividades,33503900,3000000,1977000,0,1023000,785120,785120
2022,Direta,25,SMC       ,Atividades,33903100,40000,0,0,4228000,28000,28000
2022,Direta,25,SMC       ,Atividades,33903600,1000000,500000,0,508875,"315762,76","313262,76"
2022,Direta,25,SMC       ,Atividades,33903900,29150000,8478962,600000,31007538,"20137870,78","16729429,12"
2022,Direta,25,SMC       ,Atividades,33903900,1160182,"1095339,44",1160182,0,0,0
2022,Direta,25,SMC       ,Atividades,33904700,200000,100000,0,101775,"59052,55","59052,55"
2022,Direta,25,SMC       ,Atividades,33909200,0,0,0,30000,30000,30000
2022,Direta,25,SMC       ,Atividades,33909300,0,0,0,"495339,44","495339,44",0
2022,Direta,25,SMC       ,Atividades,33913900,20000000,"1013522,2",0,"28986477,8","4028242,58","4028242,58"
2022,Direta,25,SMC       ,Atividades,44905200,1000,0,0,1000,0,0
2022,Direta,25,SMC       ,Atividades,33901400,8000,0,0,8000,0,0
2022,Direta,25,SMC       ,Atividades,33903000,500000,"250,82",0,"511749,18","167747,17","167575,57"
2022,Direta,25,SMC       ,Atividades,33903300,20000,0,0,20000,19360,16192
2022,Direta,25,SMC       ,Atividades,33903600,395906,0,0,395906,"265077,73","265077,73"
2022,Direta,25,SMC       ,Atividades,33903900,17086427,0,0,17086427,"10661441,36","10483262,54"
2022,Direta,25,SMC       ,Atividades,33904700,12000,0,0,12000,0,0
2022,Direta,25,SMC       ,Atividades,33909200,0,0,0,"25365,9","25365,9","25365,9"
2022,Direta,25,SMC       ,Atividades,44905200,300000,0,0,300000,"66295,59","66295,59"
2022,Direta,25,SMC       ,Atividades,33903600,518400,0,0,518400,107985,104385
2022,Direta,25,SMC       ,Atividades,33903900,3000000,1000000,0,2000000,1943380,1698580
2022,Direta,25,SMC       ,Atividades,33904700,103680,0,0,103680,20625,20625
2022,Direta,25,SMC       ,Atividades,33903000,2200000,0,0,2200000,"1357180,16","1332215,85"
2022,Direta,25,SMC       ,Atividades,33903600,5000,0,0,5000,3500,3500
2022,Direta,25,SMC       ,Atividades,33903900,3880000,"904494,27",0,"2975505,73","1798372,65","1511836,84"
2022,Direta,25,SMC       ,Atividades,33904700,1000,0,0,1000,700,700
2022,Direta,25,SMC       ,Atividades,33909200,0,0,0,65000,65000,65000
2022,Direta,25,SMC       ,Atividades,33504100,1708340,0,0,1708340,0,0
2022,Direta,25,SMC       ,Atividades,33504300,7614861,0,0,7614861,"25240,77","25240,77"
2022,Direta,25,SMC       ,Atividades,33903600,2000000,5000,0,9525000,"1787819,25","1450543,6"
2022,Direta,25,SMC       ,Atividades,33903900,1500000,1500000,0,0,0,0
2022,Direta,25,SMC       ,Atividades,33904700,30000,0,0,30000,0,0
2022,Direta,25,SMC       ,Atividades,33903900,350000,250000,0,100000,0,0
2022,Direta,25,SMC       ,Atividades,33903600,50000,0,0,50000,35000,30000
2022,Direta,25,SMC       ,Atividades,33903900,9453920,0,0,9453920,"9175214,11","9175214,11"
2022,Direta,25,SMC       ,Atividades,33904700,10000,0,0,10000,7000,7000
2022,Direta,25,SMC       ,Atividades,33903600,100000,0,0,100000,42125,35625
2022,Direta,25,SMC       ,Atividades,33903900,1500000,0,0,1500000,1300000,1300000
2022,Direta,25,SMC       ,Atividades,33904700,20000,0,0,20000,7425,7425
2022,Direta,25,SMC       ,Atividades,33503900,780000,780000,0,0,0,0
2022,Direta,25,SMC       ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,25,SMC       ,Atividades,33903900,50000,0,0,80000,"43125,23","43125,23"
2022,Direta,25,SMC       ,Atividades,33903000,75000,6000,0,69000,0,0
2022,Direta,25,SMC       ,Atividades,33903600,5000,0,0,10000,10000,10000
2022,Direta,25,SMC       ,Atividades,33903900,8000000,0,0,11160000,"7387952,83","7349491,26"
2022,Direta,25,SMC       ,Atividades,33904700,1000,0,0,2000,2000,2000
2022,Direta,25,SMC       ,Atividades,44905200,350000,0,0,350000,0,0
2022,Direta,25,SMC       ,Atividades,33903600,4000000,47072,0,"3838053,28",2159300,1968050
2022,Direta,25,SMC       ,Atividades,33903900,540000,0,0,584642,426330,358290
2022,Direta,25,SMC       ,Atividades,33904700,800000,0,0,800000,369220,369220
2022,Direta,25,SMC       ,Atividades,33909200,0,0,0,2430,2430,0
2022,Direta,25,SMC       ,Atividades,33903600,5000,0,0,5000,0,0
2022,Direta,25,SMC       ,Atividades,33903900,1010746,0,0,1010746,860000,860000
2022,Direta,25,SMC       ,Atividades,33904700,1000,0,0,1000,0,0
2022,Direta,25,SMC       ,Atividades,33903600,2255000,0,0,2255000,1509800,1316150
2022,Direta,25,SMC       ,Atividades,33904700,451000,0,0,451000,262580,262580
2022,Direta,25,SMC       ,Atividades,33903600,2139000,0,0,2139000,1478825,1292825
2022,Direta,25,SMC       ,Atividades,33904700,427800,0,0,427800,255475,255475
2022,Direta,25,SMC       ,Atividades,33903600,0,0,0,375000,0,0
2022,Direta,25,SMC       ,Atividades,33903900,800000,800000,350000,0,0,0
2022,Direta,25,SMC       ,Atividades,33904700,0,0,0,75000,0,0
2022,Direta,25,SMC       ,Atividades,33903100,1500000,1460000,0,40000,40000,40000
2022,Direta,25,SMC       ,Atividades,33903600,36000,36000,0,0,0,0
2022,Direta,25,SMC       ,Atividades,33903900,1500000,1500000,0,0,0,0
2022,Direta,25,SMC       ,Atividades,33904700,35000,35000,0,0,0,0
2022,Direta,25,SMC       ,Atividades,33903600,5000,0,0,5000,0,0
2022,Direta,25,SMC       ,Atividades,33903900,850000,250000,250000,600000,514000,469000
2022,Direta,25,SMC       ,Atividades,33904700,1000,0,0,1000,0,0
2022,Direta,25,SMC       ,Atividades,33903600,5000,0,0,5000,0,0
2022,Direta,25,SMC       ,Atividades,33903900,680520,0,0,680520,379000,364000
2022,Direta,25,SMC       ,Atividades,33904700,1000,0,0,1000,0,0
2022,Direta,25,SMC       ,Atividades,33903600,5000,0,0,5000,0,0
2022,Direta,25,SMC       ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,25,SMC       ,Atividades,33904700,1000,0,0,1000,0,0
2022,Direta,25,SMC       ,Atividades,33903600,84000,0,0,84000,24000,18000
2022,Direta,25,SMC       ,Atividades,33903900,18407000,0,0,"19418943,85","7829441,99","5132547,34"
2022,Direta,25,SMC       ,Atividades,33904700,16800,0,0,16800,0,0
2022,Direta,25,SMC       ,Atividades,33903600,84000,0,0,84000,36000,36000
2022,Direta,25,SMC       ,Atividades,33903900,9000000,0,0,12200000,"4718867,49","2561072,87"
2022,Direta,25,SMC       ,Atividades,33904700,16800,0,0,16800,7200,7200
2022,Direta,25,SMC       ,Atividades,33903600,42000,0,0,42000,36000,36000
2022,Direta,25,SMC       ,Atividades,33903900,6300000,"2203186,96",0,"4096813,04","686022,09","602022,09"
2022,Direta,25,SMC       ,Atividades,33904700,8400,0,0,8400,6000,6000
2022,Direta,25,SMC       ,Atividades,33903600,1530000,0,0,4030000,18000,0
2022,Direta,25,SMC       ,Atividades,33904700,8400,0,0,8400,0,0
2022,Direta,25,SMC       ,Atividades,33903100,8000000,0,0,"9510506,31","3912149,41","1480205,43"
2022,Direta,25,SMC       ,Atividades,33903600,84000,0,0,84000,30000,30000
2022,Direta,25,SMC       ,Atividades,33904700,16800,0,0,16800,6000,6000
2022,Direta,25,SMC       ,Atividades,33903600,36000,"10335,73",0,"25664,27",0,0
2022,Direta,25,SMC       ,Atividades,33903900,2000000,0,0,3200000,290817,290817
2022,Direta,25,SMC       ,Atividades,33904700,8400,0,0,8400,0,0
2022,Direta,25,SMC       ,Atividades,33903600,14022000,0,0,14772000,"2453719,73","2453719,73"
2022,Direta,25,SMC       ,Atividades,33903900,420660,0,0,420660,12000,12000
2022,Direta,25,SMC       ,Atividades,33904700,8400,0,0,8400,0,0
2022,Direta,25,SMC       ,Atividades,33903600,36000,0,0,36000,24000,12000
2022,Direta,25,SMC       ,Atividades,33903900,4000000,760000,0,3240000,540000,420000
2022,Direta,25,SMC       ,Atividades,33904700,8400,0,0,8400,0,0
2022,Direta,25,SMC       ,Atividades,33903600,500000,0,0,500000,"239707,19","211522,24"
2022,Direta,25,SMC       ,Atividades,33903900,30000000,0,0,30000000,14981510,"12710501,03"
2022,Direta,25,SMC       ,Atividades,33904700,70000,0,0,70000,1892,1892
2022,Direta,25,SMC       ,Atividades,33903600,500000,0,0,500000,29015,28140
2022,Direta,25,SMC       ,Atividades,33903900,5500000,40418,0,5459582,"2633150,06","2143680,06"
2022,Direta,25,SMC       ,Atividades,33904700,100000,0,0,100000,5088,5088
2022,Direta,25,SMC       ,Atividades,33909200,0,0,0,40418,40418,40418
2022,Direta,25,SMC       ,Atividades,33903600,350000,0,0,350000,73225,55600
2022,Direta,25,SMC       ,Atividades,33903900,6860000,0,0,"8958161,06",3861995,3344095
2022,Direta,25,SMC       ,Atividades,33904700,70000,0,0,70000,9395,9395
2022,Direta,25,SMC       ,Atividades,33903600,1100000,400000,0,700000,"296709,18","258209,18"
2022,Direta,25,SMC       ,Atividades,33903900,2000000,0,0,2400000,1760810,1640810
2022,Direta,25,SMC       ,Atividades,33904700,220000,0,0,220000,"51541,83","51541,83"
2022,Direta,25,SMC       ,Atividades,33903600,800000,0,0,800000,699300,688400
2022,Direta,25,SMC       ,Atividades,33903900,1200000,0,0,1200000,1166175,1144575
2022,Direta,25,SMC       ,Atividades,33904700,160000,0,0,160000,136700,136700
2022,Direta,25,SMC       ,Atividades,33903900,531000,440000,90000,"33807286,37","21724561,01","19304360,87"
2022,Direta,25,SMC       ,Atividades,33909200,0,0,0,520000,520000,520000
2022,Direta,25,SMC       ,Atividades,33903900,10160546,2500000,0,14772896,"5334135,66",4520869
2022,Direta,25,SMC       ,Atividades,33503900,1000,405000,195000,"11105471,78",881200,691200
2022,Direta,25,SMC       ,Atividades,33903600,1500000,"505668,81",0,"994331,19","160367,19","124367,19"
2022,Direta,25,SMC       ,Atividades,33903900,1000,1000,0,0,0,0
2022,Direta,25,SMC       ,Atividades,33904700,8400,0,0,8400,0,0
2022,Direta,25,SMC       ,Atividades,33903900,13500000,"3809827,8",0,"9690172,2","9685172,2","9657472,2"
2022,Direta,25,SMC       ,Atividades,33503900,0,500000,0,0,0,0
2022,Direta,25,SMC       ,Atividades,33903900,500000,500000,0,0,0,0
2022,Direta,25,SMC       ,Atividades,33903000,0,0,0,106500,"40646,14","36495,42"
2022,Direta,25,SMC       ,Atividades,33903900,350000,106500,0,243500,"3922,92","3922,92"
2022,Direta,25,SMC       ,Atividades,33903000,0,0,0,"248871,6",0,0
2022,Direta,25,SMC       ,Atividades,33903900,500000,"482358,1",0,"17641,9",0,0
2022,Direta,25,SMC       ,Atividades,44905200,0,0,0,"233486,5",0,0
2022,Direta,25,SMC       ,Atividades,33903600,1076900,0,0,1076900,731750,589000
2022,Direta,25,SMC       ,Atividades,33904700,215380,0,0,215380,117800,117800
2022,Direta,25,SMC       ,Atividades,33903900,1000,20000000,0,1000,0,0
2022,Direta,25,SMC       ,Atividades,33913900,0,0,0,20000000,0,0
2022,Direta,25,SMC       ,Atividades,33903900,1000,0,0,1000,0,0
